station_name,pollutantnotation,endtime,the_value,resolution,verification,station_local_id,concentration
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 00:00:00,0.56,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 21:00:00,0.693666,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 22:00:00,0.632,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 18:00:00,0.864833,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 12:00:00,11.3383,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 20:00:00,0.643667,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-12 06:00:00,4.79383,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 14:00:00,9.50684,1h,3,STA-IS0030A,µg/m3
Reyðarfjörður Miðstrandareyri stöð 4,SO2,2020-08-11 23:00:00,0.594167,1h,3,STA-IS0030A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 19:00:00,1.63778,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 16:00:00,1.70445,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 08:00:00,1.63778,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 05:00:00,1.57556,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 02:00:00,1.55333,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 03:00:00,1.62445,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 13:00:00,1.60222,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 09:00:00,1.71778,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 17:00:00,1.69111,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 10:00:00,1.61556,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 04:00:00,1.56667,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 11:00:00,1.61556,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 15:00:00,1.58889,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 07:00:00,1.69111,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 01:00:00,1.51333,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 00:00:00,1.60667,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 21:00:00,1.62445,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 22:00:00,1.57111,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 18:00:00,1.66,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 12:00:00,1.64222,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 20:00:00,1.67333,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-12 06:00:00,1.59778,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 14:00:00,1.68222,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),SO2,2020-08-11 23:00:00,1.68667,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 19:00:00,12,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 16:00:00,13,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 08:00:00,3,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 05:00:00,2,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 02:00:00,3,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 03:00:00,2,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 13:00:00,9,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 09:00:00,4,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 17:00:00,10,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 10:00:00,8,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 04:00:00,1,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 11:00:00,7,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 15:00:00,12,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 07:00:00,3,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 01:00:00,2,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 00:00:00,5,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 21:00:00,3,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 22:00:00,4,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 18:00:00,12,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 12:00:00,9,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 20:00:00,5,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-12 06:00:00,3,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 14:00:00,9,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),PM10,2020-08-11 23:00:00,7,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 19:00:00,7.67296,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 16:00:00,30.8271,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 08:00:00,3.63837,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 05:00:00,-0.455975,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 02:00:00,-0.22327,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 03:00:00,-0.515723,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 13:00:00,18.3679,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 09:00:00,4.95912,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 17:00:00,25.6981,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 10:00:00,9.01259,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 04:00:00,-0.704402,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 11:00:00,13.6006,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 15:00:00,19.1824,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 07:00:00,4.33334,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 01:00:00,0.628931,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 00:00:00,3.09748,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 21:00:00,4.68868,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 22:00:00,3.08176,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 18:00:00,13.4434,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 12:00:00,15.6509,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 20:00:00,5.96855,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-12 06:00:00,0.176101,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 14:00:00,20.7453,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NOX as NO2,2020-08-11 23:00:00,0.899371,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 19:00:00,2.89792,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 16:00:00,12.1229,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 08:00:00,0.758333,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 05:00:00,0.05625,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 02:00:00,0.15625,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 03:00:00,0.11875,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 13:00:00,6.3375,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 09:00:00,1.28125,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 17:00:00,9.28751,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 10:00:00,3.94583,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 04:00:00,-0.0145833,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 11:00:00,6.16875,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 15:00:00,6.10416,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 07:00:00,1.0125,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 01:00:00,0.56875,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 00:00:00,1.64375,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 21:00:00,1.70417,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 22:00:00,2.14167,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 18:00:00,5.48334,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 12:00:00,7.21042,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 20:00:00,2.54375,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-12 06:00:00,0.320833,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 14:00:00,7.14375,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO,2020-08-11 23:00:00,0.645833,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 19:00:00,3.78302,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 16:00:00,14.2013,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 08:00:00,3.48428,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 05:00:00,0.474843,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 02:00:00,0.515723,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 03:00:00,0.289308,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 13:00:00,9.45598,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 09:00:00,4.03459,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 17:00:00,13.9371,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 10:00:00,3.4434,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 04:00:00,0.279874,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 11:00:00,5.47799,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 15:00:00,10.4969,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 07:00:00,4.03773,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 01:00:00,0.905661,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 00:00:00,1.49686,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 21:00:00,3.57862,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 22:00:00,0.940251,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 18:00:00,6.44654,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 12:00:00,5.46122,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 20:00:00,2.96541,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-12 06:00:00,0.650944,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 14:00:00,10.6226,1h,3,STA-IS0052A,µg/m3
Akureyri Strandgata (við Hof),NO2,2020-08-11 23:00:00,0.95912,1h,3,STA-IS0052A,µg/m3
PCC norður,SO2,2020-08-11 16:00:00,0.85155,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 13:00:00,0.589535,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-12 05:00:00,0.720543,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-12 02:00:00,0.917053,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 23:00:00,0.851549,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-12 00:00:00,0.720542,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 10:00:00,1.04806,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-12 06:00:00,0.786047,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 14:00:00,0.524031,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-12 01:00:00,0.458528,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 12:00:00,0.655039,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-12 04:00:00,0.982556,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 22:00:00,0.786046,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 21:00:00,0.917053,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 18:00:00,1.37559,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 19:00:00,1.11357,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 15:00:00,0.982564,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 17:00:00,1.17908,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-12 03:00:00,0.720543,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 11:00:00,0.720543,1h,3,STA-IS0049A,µg/m3
PCC norður,SO2,2020-08-11 20:00:00,0.982556,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 15:00:00,5.50781,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 12:00:00,4.04297,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-12 04:00:00,2.08984,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-12 01:00:00,4.04297,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 22:00:00,3.55469,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 23:00:00,4.77539,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-12 05:00:00,3.31055,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 13:00:00,3.31055,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-12 00:00:00,3.31055,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 11:00:00,2.33398,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-12 03:00:00,0,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 21:00:00,3.31055,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 20:00:00,3.06641,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 17:00:00,6.72852,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 18:00:00,6.24023,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 14:00:00,1.35742,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 16:00:00,3.55469,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-12 02:00:00,2.08984,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 10:00:00,3.55469,1h,3,STA-IS0049A,µg/m3
PCC norður,PM2.5,2020-08-11 19:00:00,3.55469,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 16:00:00,1.18217,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 13:00:00,0.901962,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-12 05:00:00,0.951044,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-12 02:00:00,1.0308,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 23:00:00,1.06149,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-12 00:00:00,1.04309,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 10:00:00,0.791525,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-12 06:00:00,0.339524,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 14:00:00,1.51145,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-12 01:00:00,1.4378,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 12:00:00,2.21502,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-12 04:00:00,1.05944,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 22:00:00,1.82844,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 21:00:00,2.72018,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 18:00:00,0.70152,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 19:00:00,1.718,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 15:00:00,1.02876,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 17:00:00,0.74856,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-12 03:00:00,1.16784,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 11:00:00,1.46441,1h,3,STA-IS0049A,µg/m3
PCC norður,NOX as NO2,2020-08-11 20:00:00,1.69961,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 16:00:00,0.429529,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 13:00:00,0.337486,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-12 05:00:00,0.245445,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-12 02:00:00,0.184083,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 23:00:00,0.214764,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-12 00:00:00,0.337487,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 10:00:00,0.368167,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-12 06:00:00,0.245445,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 14:00:00,0.429531,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-12 01:00:00,0.214764,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 12:00:00,0.521575,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-12 04:00:00,0.306806,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 22:00:00,0.276125,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 21:00:00,0.368169,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 18:00:00,0.184083,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 19:00:00,0.306806,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 15:00:00,0.276125,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 17:00:00,0.184084,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-12 03:00:00,0.368167,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 11:00:00,0.429531,1h,3,STA-IS0049A,µg/m3
PCC norður,NO,2020-08-11 20:00:00,0.429529,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 16:00:00,0.752638,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 13:00:00,0.564476,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-12 05:00:00,0.705598,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-12 02:00:00,0.846722,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 23:00:00,0.846722,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-12 00:00:00,0.705599,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 10:00:00,0.423357,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-12 06:00:00,0.0940795,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 14:00:00,1.08191,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-12 01:00:00,1.22304,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 12:00:00,1.69344,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-12 04:00:00,0.752634,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 22:00:00,1.55231,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 21:00:00,2.35201,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 18:00:00,0.517436,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 19:00:00,1.4112,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 15:00:00,0.752639,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 17:00:00,0.564476,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-12 03:00:00,0.799674,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 11:00:00,1.03488,1h,3,STA-IS0049A,µg/m3
PCC norður,NO2,2020-08-11 20:00:00,1.27008,1h,3,STA-IS0049A,µg/m3
